390 4.00275e-314 -1.13051e+06 -1.13051e+06
391 4.00275e-314 -1.1334e+06 -1.1334e+06
392 4.00275e-314 -1.1363e+06 -1.1363e+06
393 4.00275e-314 -1.13919e+06 -1.13919e+06
394 4.00275e-314 -1.14208e+06 -1.14208e+06
395 4.00275e-314 -1.14497e+06 -1.14497e+06
396 4.00275e-314 -1.14786e+06 -1.14786e+06
397 4.00275e-314 -1.15075e+06 -1.15075e+06
398 4.00275e-314 -1.15364e+06 -1.15364e+06
399 4.00275e-314 -1.15654e+06 -1.15654e+06
400 4.00275e-314 -1.15943e+06 -1.15943e+06
401 4.00275e-314 -1.16232e+06 -1.16232e+06
402 4.00275e-314 -1.16521e+06 -1.16521e+06
403 4.00275e-314 -1.1681e+06 -1.1681e+06
404 4.00275e-314 -1.17099e+06 -1.17099e+06
405 4.00275e-314 -1.17388e+06 -1.17388e+06
406 4.00275e-314 -1.17677e+06 -1.17677e+06
407 4.00275e-314 -1.17967e+06 -1.17967e+06
408 4.00275e-314 -1.18256e+06 -1.18256e+06
409 4.00275e-314 -1.18545e+06 -1.18545e+06
410 4.00275e-314 -1.18834e+06 -1.18834e+06
411 4.00275e-314 -1.19123e+06 -1.19123e+06
412 4.00275e-314 -1.19412e+06 -1.19412e+06
413 4.00275e-314 -1.19701e+06 -1.19701e+06
414 4.00275e-314 -1.19991e+06 -1.19991e+06
415 4.00275e-314 -1.2028e+06 -1.2028e+06
416 4.00275e-314 -1.20569e+06 -1.20569e+06
417 4.00275e-314 -1.20858e+06 -1.20858e+06
418 4.00275e-314 -1.21147e+06 -1.21147e+06
419 4.00275e-314 -1.21436e+06 -1.21436e+06
420 4.00275e-314 -1.21725e+06 -1.21725e+06
421 4.00275e-314 -1.22014e+06 -1.22014e+06
422 4.00275e-314 -1.22304e+06 -1.22304e+06
423 4.00275e-314 -1.22593e+06 -1.22593e+06
424 4.00275e-314 -1.22882e+06 -1.22882e+06
425 4.00275e-314 -1.23171e+06 -1.23171e+06
426 4.00275e-314 -1.2346e+06 -1.2346e+06
427 4.00275e-314 -1.23749e+06 -1.23749e+06
428 4.00275e-314 -1.24038e+06 -1.24038e+06
429 4.00275e-314 -1.24328e+06 -1.24328e+06
430 4.00275e-314 -1.24617e+06 -1.24617e+06
431 4.00275e-314 -1.24906e+06 -1.24906e+06
432 4.00275e-314 -1.25195e+06 -1.25195e+06
433 4.00275e-314 -1.25484e+06 -1.25484e+06
434 4.00275e-314 -1.25773e+06 -1.25773e+06
435 4.00275e-314 -1.26062e+06 -1.26062e+06
436 4.00275e-314 -1.26352e+06 -1.26352e+06
437 4.00275e-314 -1.26641e+06 -1.26641e+06
438 4.00275e-314 -1.2693e+06 -1.2693e+06
439 4.00275e-314 -1.27219e+06 -1.27219e+06
440 4.00275e-314 -1.27508e+06 -1.27508e+06
441 4.00275e-314 -1.27797e+06 -1.27797e+06
442 4.00275e-314 -1.28086e+06 -1.28086e+06
443 4.00275e-314 -1.28375e+06 -1.28375e+06
444 4.00275e-314 -1.28665e+06 -1.28665e+06
445 4.00275e-314 -1.28954e+06 -1.28954e+06
446 4.00275e-314 -1.29243e+06 -1.29243e+06
447 4.00275e-314 -1.29532e+06 -1.29532e+06
448 4.00275e-314 -1.29821e+06 -1.29821e+06
449 4.00275e-314 -1.3011e+06 -1.3011e+06
450 4.00275e-314 -1.30399e+06 -1.30399e+06
451 4.00275e-314 -1.30689e+06 -1.30689e+06
452 4.00275e-314 -1.30978e+06 -1.30978e+06
453 4.00275e-314 -1.31267e+06 -1.31267e+06
454 4.00275e-314 -1.31556e+06 -1.31556e+06
455 4.00275e-314 -1.31845e+06 -1.31845e+06
456 4.00275e-314 -1.32134e+06 -1.32134e+06
457 4.00275e-314 -1.32423e+06 -1.32423e+06
458 4.00275e-314 -1.32712e+06 -1.32712e+06
459 4.00275e-314 -1.33002e+06 -1.33002e+06
460 4.00275e-314 -1.33291e+06 -1.33291e+06
461 4.00275e-314 -1.3358e+06 -1.3358e+06
462 4.00275e-314 -1.33869e+06 -1.33869e+06
463 4.00275e-314 -1.34158e+06 -1.34158e+06
464 4.00275e-314 -1.34447e+06 -1.34447e+06
465 4.00275e-314 -1.34736e+06 -1.34736e+06
466 4.00275e-314 -1.35026e+06 -1.35026e+06
467 4.00275e-314 -1.35315e+06 -1.35315e+06
468 4.00275e-314 -1.35604e+06 -1.35604e+06
469 4.00275e-314 -1.35893e+06 -1.35893e+06
470 4.00275e-314 -1.36182e+06 -1.36182e+06
471 4.00275e-314 -1.36471e+06 -1.36471e+06
472 4.00275e-314 -1.3676e+06 -1.3676e+06
473 4.00275e-314 -1.37049e+06 -1.37049e+06
474 4.00275e-314 -1.37339e+06 -1.37339e+06
475 4.00275e-314 -1.37628e+06 -1.37628e+06
476 4.00275e-314 -1.37917e+06 -1.37917e+06
477 4.00275e-314 -1.38206e+06 -1.38206e+06
478 4.00275e-314 -1.38495e+06 -1.38495e+06
479 4.00275e-314 -1.38784e+06 -1.38784e+06
480 4.00275e-314 -1.39073e+06 -1.39073e+06
481 4.00275e-314 -1.39363e+06 -1.39363e+06
482 4.00275e-314 -1.39652e+06 -1.39652e+06
483 4.00275e-314 -1.39941e+06 -1.39941e+06
484 4.00275e-314 -1.4023e+06 -1.4023e+06
485 4.00275e-314 -1.40519e+06 -1.40519e+06
486 4.00275e-314 -1.40808e+06 -1.40808e+06
487 4.00275e-314 -1.41097e+06 -1.41097e+06
488 4.00275e-314 -1.41386e+06 -1.41386e+06
489 4.00275e-314 -1.41676e+06 -1.41676e+06
490 4.00275e-314 -1.41965e+06 -1.41965e+06
491 4.00275e-314 -1.42254e+06 -1.42254e+06
492 4.00275e-314 -1.42543e+06 -1.42543e+06
493 4.00275e-314 -1.42832e+06 -1.42832e+06
494 4.00275e-314 -1.43121e+06 -1.43121e+06
495 4.00275e-314 -1.4341e+06 -1.4341e+06
496 4.00275e-314 -1.437e+06 -1.437e+06
497 4.00275e-314 -1.43989e+06 -1.43989e+06
498 4.00275e-314 -1.44278e+06 -1.44278e+06
499 4.00275e-314 -1.44567e+06 -1.44567e+06
500 4.00275e-314 -1.44856e+06 -1.44856e+06
501 4.00275e-314 -1.45145e+06 -1.45145e+06
502 4.00275e-314 -1.45434e+06 -1.45434e+06
503 4.00275e-314 -1.45723e+06 -1.45723e+06
504 4.00275e-314 -1.46013e+06 -1.46013e+06
505 4.00275e-314 -1.46302e+06 -1.46302e+06
506 4.00275e-314 -1.46591e+06 -1.46591e+06
507 4.00275e-314 -1.4688e+06 -1.4688e+06
508 4.00275e-314 -1.47169e+06 -1.47169e+06
509 4.00275e-314 -1.47458e+06 -1.47458e+06
510 4.00275e-314 -1.47747e+06 -1.47747e+06
511 4.00275e-314 -1.48037e+06 -1.48037e+06
512 4.00275e-314 -1.48326e+06 -1.48326e+06
513 4.00275e-314 -1.48615e+06 -1.48615e+06
514 4.00275e-314 -1.48904e+06 -1.48904e+06
515 4.00275e-314 -1.49193e+06 -1.49193e+06
516 4.00275e-314 -1.49482e+06 -1.49482e+06
517 4.00275e-314 -1.49771e+06 -1.49771e+06
518 4.00275e-314 -1.5006e+06 -1.5006e+06
519 4.00275e-314 -1.5035e+06 -1.5035e+06
520 4.00275e-314 -1.50639e+06 -1.50639e+06
521 4.00275e-314 -1.50928e+06 -1.50928e+06
522 4.00275e-314 -1.51217e+06 -1.51217e+06
523 4.00275e-314 -1.51506e+06 -1.51506e+06
524 4.00275e-314 -1.51795e+06 -1.51795e+06
525 4.00275e-314 -1.52084e+06 -1.52084e+06
526 4.00275e-314 -1.52374e+06 -1.52374e+06
527 4.00275e-314 -1.52663e+06 -1.52663e+06
528 4.00275e-314 -1.52952e+06 -1.52952e+06
529 4.00275e-314 -1.53241e+06 -1.53241e+06
530 4.00275e-314 -1.5353e+06 -1.5353e+06
531 4.00275e-314 -1.53819e+06 -1.53819e+06
532 4.00275e-314 -1.54108e+06 -1.54108e+06
533 4.00275e-314 -1.54397e+06 -1.54397e+06
534 4.00275e-314 -1.54687e+06 -1.54687e+06
535 4.00275e-314 -1.54976e+06 -1.54976e+06
536 4.00275e-314 -1.55265e+06 -1.55265e+06
537 4.00275e-314 -1.55554e+06 -1.55554e+06
538 4.00275e-314 -1.55843e+06 -1.55843e+06
539 4.00275e-314 -1.56132e+06 -1.56132e+06
540 4.00275e-314 -1.56421e+06 -1.56421e+06
541 4.00275e-314 -1.56711e+06 -1.56711e+06
542 4.00275e-314 -1.57e+06 -1.57e+06
543 4.00275e-314 -1.57289e+06 -1.57289e+06
544 4.00275e-314 -1.57578e+06 -1.57578e+06
545 4.00275e-314 -1.57867e+06 -1.57867e+06
546 4.00275e-314 -1.58156e+06 -1.58156e+06
547 4.00275e-314 -1.58445e+06 -1.58445e+06
548 4.00275e-314 -1.58734e+06 -1.58734e+06
549 4.00275e-314 -1.59024e+06 -1.59024e+06
550 4.00275e-314 -1.59313e+06 -1.59313e+06
551 4.00275e-314 -1.59602e+06 -1.59602e+06
552 4.00275e-314 -1.59891e+06 -1.59891e+06
553 4.00275e-314 -1.6018e+06 -1.6018e+06
554 4.00275e-314 -1.60469e+06 -1.60469e+06
555 4.00275e-314 -1.60758e+06 -1.60758e+06
556 4.00275e-314 -1.61048e+06 -1.61048e+06
557 4.00275e-314 -1.61337e+06 -1.61337e+06
558 4.00275e-314 -1.61626e+06 -1.61626e+06
559 4.00275e-314 -1.61915e+06 -1.61915e+06
560 4.00275e-314 -1.62204e+06 -1.62204e+06
561 4.00275e-314 -1.62493e+06 -1.62493e+06
562 4.00275e-314 -1.62782e+06 -1.62782e+06
563 4.00275e-314 -1.63072e+06 -1.63072e+06
564 4.00275e-314 -1.63361e+06 -1.63361e+06
